ref_hash,obj
5571703109922694267_sc,247266.32465322033
5571703109922694267_st,75638.13972962958
5571973738910922103_sc,249616.48542224476
5571973738910922103_st,60105.70767039738
5574673099749151658_sc,249388.28452938763
5574673099749151658_st,90289.87246016835
5578915354470675752_sc,246044.66791462954
5578915354470675752_st,67667.59712352653
5579750754814509353_sc,250127.24997698722
5579750754814509353_st,237142.19330298825
5581412546694309379_sc,253269.18922324965
5581412546694309379_st,78516.58805770564
5581917099103907415_sc,136853.01834272954
5581917099103907415_st,75880.2205491468
5583402563036209279_sc,249388.28452938763
5583402563036209279_st,54809.49387278002
5584345083214131763_sc,141692.2310943136
5584345083214131763_st,41668.516015843205
5584778672187285755_sc,150584.93025975642
5584778672187285755_st,38412.06099629398
5585380022769246219_sc,149273.42481813682
5585380022769246219_st,77310.04006279103
5586427352158147728_sc,222589.05808620987
5586427352158147728_st,73437.42566407629
5588718410821777566_sc,246148.97366152672
5588718410821777566_st,237142.19330298825
5595790558922010976_sc,147858.92239901528
5595790558922010976_st,136086.9395731143
5600966141425688037_sc,144898.77159831885
5600966141425688037_st,157793.17763797453
5601145764871510833_sc,249026.87487713282
5601145764871510833_st,49785.26354812961
5602673397414234873_sc,251637.06918288796
5602673397414234873_st,75424.15919196338
5608375523881036472_sc,257202.59976960832
5608375523881036472_st,90231.78702872862
5610571942814586000_sc,256150.04871509928
5610571942814586000_st,94471.06248112947
561828975560062501_sc,255587.65083705314
561828975560062501_st,73990.87810812611
5619761803309461486_sc,138520.04255283115
5619761803309461486_st,24848.094277018416
562199646845317665_sc,157638.17673924234
562199646845317665_st,93192.43203139499
5622203118125542363_sc,246044.66791462954
5622203118125542363_st,71216.83129098438
562237368327012729_sc,143908.67594169328
562237368327012729_st,110609.28211918048
5622687157028485920_sc,256690.8515145031
5622687157028485920_st,64687.35608494469
5622787916465983193_sc,235486.49902408218
5622787916465983193_st,75206.88450842978
5625915640460036435_sc,256631.89682916948
5625915640460036435_st,97650.05075241192
562595150018828613_sc,105420.51782187233
562595150018828613_st,72151.38780505686
5633021974552847232_sc,249255.07576998998
5633021974552847232_st,45401.174746312885
5639087782350680691_sc,245307.8433780115
5639087782350680691_st,68761.41691818592
5639405429079631188_sc,256373.47929620135
5639405429079631188_st,43880.117597006814
5641257195398018788_sc,249012.4909485614
5641257195398018788_st,59395.33598938334
5641899574339796920_sc,253461.2643216254
5641899574339796920_st,75724.62929206387
564318878423780979_sc,251825.75182631193
564318878423780979_st,73303.3355752069
5652190663253323660_sc,246006.46372806522
5652190663253323660_st,66661.84630379858
5652711613899125227_sc,218655.0347071323
5652711613899125227_st,76630.07967524897
5653925415536297119_sc,246148.97366152672
5653925415536297119_st,237142.19330298825
5655511927780243958_sc,249616.48542224476
5655511927780243958_st,66231.8327110524
566178270779042373_sc,138673.14515154038
566178270779042373_st,94675.77243302668
5661963099746312158_sc,249265.37171613713
5661963099746312158_st,33323.45671140974
5662890801556149735_sc,249388.28452938763
5662890801556149735_st,89097.9752991211
566556381590871386_sc,251373.90771209696
566556381590871386_st,77869.05490829531
5669693147993476919_sc,173224.95188159926
5669693147993476919_st,29220.680187790436
5669784436078855102_sc,256021.17454709802
5669784436078855102_st,89808.99619287024
5669939000513518479_sc,252123.57905492044
5669939000513518479_st,237722.08062783952
5670374851650111998_sc,246148.97366152672
5670374851650111998_st,237142.19330298825
5672511718144572927_sc,247224.0231712296
5672511718144572927_st,66222.08000492085
5676977546661218946_sc,97150.92332040094
5676977546661218946_st,34834.770700241344
5678048858537378226_sc,253509.24646906214
5678048858537378226_st,77346.52108180436
5682513834506764606_sc,256885.68807686158
5682513834506764606_st,51346.05077515171
5683070070294906947_sc,42439.37975999695
5683070070294906947_st,238971.7596892737
568489587841239175_sc,85528.73449225893
568489587841239175_st,72604.23592232412
5685371629962992770_sc,246148.97366152672
5685371629962992770_st,237142.19330298825
5687751160975119590_sc,249616.48542224476
5687751160975119590_st,60279.0032711313
5688303212795290665_sc,205569.98941433488
5688303212795290665_st,37272.53279521795
5689179677467821522_sc,253390.10521837953
5689179677467821522_st,31433.8507017355
5689962858261490975_sc,249678.90356880907
5689962858261490975_st,25864.331883508545
5694166771893383785_sc,213916.09757086184
5694166771893383785_st,67146.84458484621
5694673460595425764_sc,230663.22398587337
5694673460595425764_st,101131.61598741995
5698984859409472711_sc,255604.7767842835
5698984859409472711_st,85850.10469149685
5702372013217308225_sc,151958.16566183287
5702372013217308225_st,102135.86246006367
5703452362497603757_sc,249733.73738679156
5703452362497603757_st,32854.97646554824
5704164602652747314_sc,249255.07576998998
5704164602652747314_st,72954.86241380042
5706896900331497402_sc,248651.4599927696
5706896900331497402_st,21168.85553114846
571264229455029355_sc,92569.57834364701
571264229455029355_st,51586.102194690815
5713697968518171545_sc,249602.10149367334
5713697968518171545_st,64897.70226082807
5715531777378162200_sc,77101.77113490531
5715531777378162200_st,72707.68804542035
5720680689465406796_sc,150500.0587084757
5720680689465406796_st,90018.12106491614
572290179716688906_sc,246148.97366152672
572290179716688906_st,237142.19330298825
5723066244311810656_sc,252115.94811239128
5723066244311810656_st,93833.2330046937
5726902954466684525_sc,146273.35865970518
5726902954466684525_st,36373.55314330058
5727090901798184034_sc,148606.59896271152
5727090901798184034_st,97405.46890820705
5729030874205815289_sc,254274.86716170685
5729030874205815289_st,60675.66943896214
5733011571963767975_sc,245167.355655098
5733011571963767975_st,13174.480645982916
5738409948118569178_sc,155998.37726315207
5738409948118569178_st,44282.59982337285
5738465549727530523_sc,248167.9428012178
5738465549727530523_st,41311.308820780134
573906784326146069_sc,246148.97366152672
573906784326146069_st,237142.19330298825
5741938927997344461_sc,196375.16179581953
5741938927997344461_st,240814.57314136342
5742214364426035968_sc,240655.02412709818
5742214364426035968_st,155108.85687548414
574356212612010393_sc,149196.48475346316
574356212612010393_st,58523.28252163692
5752242230863624423_sc,97787.90969500832
5752242230863624423_st,80826.12577484437
575290294068143648_sc,147749.03184095002
575290294068143648_st,128095.92798450512
5754867070988404875_sc,148709.85796835308
5754867070988404875_st,71744.32448439521
575577914068585875_sc,134020.66311191185
575577914068585875_st,94130.40750007998
5759381085053403417_sc,100955.85154751844
5759381085053403417_st,72318.29865397298
5759804797401172514_sc,105895.7881463775
5759804797401172514_st,30350.3237802794
5761237967313921781_sc,252754.50770679011
5761237967313921781_st,35907.58179827176
5762832266352390955_sc,148749.678243696
5762832266352390955_st,93725.11753752282
5763640621519294788_sc,246904.9150009655
5763640621519294788_st,50849.50678747648
5766233549756272882_sc,246600.66345034377
5766233549756272882_st,90698.3476618254
5770190550959545662_sc,246148.97366152672
5770190550959545662_st,133525.4396298137
577226614228240953_sc,249678.90356880907
577226614228240953_st,87427.2587921868
5775813747953200634_sc,68388.60259821646
5775813747953200634_st,68497.52817827374
5776508772342690439_sc,247266.32465322033
5776508772342690439_st,69621.24911794918
5777214007622125155_sc,247266.32465322033
5777214007622125155_st,72237.69302593937
5779516883518614211_sc,222982.09157430226
5779516883518614211_st,30947.81169998517
578042255010849062_sc,140772.0001624988
578042255010849062_st,96205.8698128123
5783271225917077765_sc,249255.07576998998
5783271225917077765_st,70446.05674003722
5786542176953558565_sc,139579.2819465632
5786542176953558565_st,102380.3886287475
5790699114308412922_sc,155938.71268641873
5790699114308412922_st,96107.10569935282
5793124858189018492_sc,140659.88405424458
5793124858189018492_st,78225.5582966006
5794036585054043044_sc,249222.23375462994
5794036585054043044_st,49035.06748054186
5798916967958217175_sc,213869.25074180306
5798916967958217175_st,38120.134608749206
579997799565695686_sc,142638.8110881717
579997799565695686_st,237142.19330298825
5801136787709759068_sc,246600.66345034377
5801136787709759068_st,89320.13637385203
5801265977941204654_sc,226620.16872063497
5801265977941204654_st,101070.89807076674
5801752998071760801_sc,249616.48542224476
5801752998071760801_st,95644.04094314243
5802642099079619556_sc,255148.01663973802
5802642099079619556_st,95940.78518868476
5804436808201322495_sc,246148.97366152672
5804436808201322495_st,152588.0755617102
5808791513130728191_sc,248651.4599927696
5808791513130728191_st,78003.90181641374
5809984965210010006_sc,246148.97366152672
5809984965210010006_st,237142.19330298825
581069028384086448_sc,246148.97366152672
581069028384086448_st,237142.19330298825
58139175353219079_sc,34145.6109905095
58139175353219079_st,79861.27100757703
5814479774163516380_sc,146805.8138760145
5814479774163516380_st,70996.75141238834
5814579614199200422_sc,245601.01293250496
5814579614199200422_st,57072.527371859724
5816659672444668094_sc,82238.51505999283
5816659672444668094_st,92754.13699450552
5819003833309528860_sc,130174.53796541928
5819003833309528860_st,53655.078203204495
5820641836119683213_sc,231169.17695927178
5820641836119683213_st,240387.16243224536
5822177198439476387_sc,253698.91714831907
5822177198439476387_st,113987.15685652963
5824695870899379026_sc,143759.37476515397
5824695870899379026_st,237993.89222409634
5824726735675313548_sc,255489.23668954594
5824726735675313548_st,100241.3077276871
5825961934730964777_sc,144559.09778992675
5825961934730964777_st,237722.08062783952
5826997293606584479_sc,248802.95485423255
5826997293606584479_st,91957.62159501381
5828203823083625408_sc,257027.28857015536
5828203823083625408_st,52970.33120278328
5828508641370402438_sc,248939.76523453675
5828508641370402438_st,78035.40677680717
5828708478708515999_sc,84455.24795078415
5828708478708515999_st,102762.03847002928
5829041017170475436_sc,249460.53215453977
5829041017170475436_st,47364.66337118716
5831342552793997368_sc,256040.6580043405
5831342552793997368_st,153421.24943326047
5832425417768458718_sc,249388.28452938763
5832425417768458718_st,51117.43303888941
5833642092918346485_sc,246479.3170368486
5833642092918346485_st,32862.06866081713
5834514614414769661_sc,253503.90373338756
5834514614414769661_st,94584.60601600552
5835994920662020329_sc,245919.1652511343
5835994920662020329_st,67812.4643223536
5839088177232631507_sc,255491.40190371405
5839088177232631507_st,239442.15009671904
5841843766759878966_sc,249574.1839402541
5841843766759878966_st,92928.51944259115
5842319316739915925_sc,249012.4909485614
5842319316739915925_st,88962.52376541821
5847402412292268338_sc,249616.48542224476
5847402412292268338_st,74145.04047741916
5849005281130742509_sc,131723.11965826567
5849005281130742509_st,72345.3102263085
5850346550308557205_sc,246148.97366152672
5850346550308557205_st,237142.19330298825
5851018504845269705_sc,249616.48542224476
5851018504845269705_st,95751.36621176601
5852821919541119402_sc,118616.34393825577
5852821919541119402_st,129601.43972519715
5853377038910004821_sc,246148.97366152672
5853377038910004821_st,237142.19330298825
5854205021667475977_sc,196020.1285903665
5854205021667475977_st,47536.75146887095
5857694390524103630_sc,247912.33023940696
5857694390524103630_st,33140.25453528395
5863508425792313475_sc,245601.01293250496
5863508425792313475_st,67780.6510442224
5863835706358204328_sc,252742.28587805855
5863835706358204328_st,32678.415803086868
5865253180083326580_sc,252784.3860651067
5865253180083326580_st,36190.98239366569
5866266902503377577_sc,249388.28452938763
5866266902503377577_st,94105.05013531997
5869506082601688829_sc,148624.4890703746
5869506082601688829_st,36693.421456869764
5872037408502259857_sc,46037.86721158078
5872037408502259857_st,39171.22796586578
5874806151571953710_sc,249255.07576998998
5874806151571953710_st,95234.53726550558
5878973965895862641_sc,249388.28452938763
5878973965895862641_st,83652.99379932442
5879197257504708022_sc,246148.97366152672
5879197257504708022_st,100089.71676324715
5880082229845379073_sc,255289.49772056428
5880082229845379073_st,47469.75745822463
5884999412560397983_sc,252973.59564739055
5884999412560397983_st,56950.02628185967
5887477676286291510_sc,248651.4599927696
5887477676286291510_st,86242.73856150963
5887961364078158060_sc,246600.66345034377
5887961364078158060_st,71834.33285995119
5888536077722771383_sc,148987.79028125774
5888536077722771383_st,60560.26059621175
5890297344604660151_sc,35928.173458546786
5890297344604660151_st,27700.181160264405
5891029114669418880_sc,246148.97366152672
5891029114669418880_st,237142.19330298825
5893045818661952891_sc,246148.97366152672
5893045818661952891_st,157397.185283835
5894618221318709826_sc,245167.355655098
5894618221318709826_st,31945.36147330265
5895003042982351332_sc,249255.07576998998
5895003042982351332_st,103456.48538222957
5902456479275510347_sc,246148.97366152672
5902456479275510347_st,237142.19330298825
5902621231056546602_sc,246148.97366152672
5902621231056546602_st,237142.19330298825
5904318496370945408_sc,251191.18749410726
5904318496370945408_st,71817.50115690369
5908298282153316828_sc,127503.7352280868
5908298282153316828_st,40638.664214389006
5908894868841653352_sc,256040.6580043405
5908894868841653352_st,239442.15009671904
5909122002219498125_sc,248290.05034051483
5909122002219498125_st,83551.45271411198
5913440925574559938_sc,249616.48542224476
5913440925574559938_st,95644.04094314243
5916938323787125620_sc,248167.9428012178
5916938323787125620_st,37156.225842897096
5920326097330821449_sc,246904.9150009655
5920326097330821449_st,78322.49219241306
5920408239038228203_sc,229950.80945061214
5920408239038228203_st,31301.700336835784
5920710108294832042_sc,246148.97366152672
5920710108294832042_st,125125.73014661539
5922624474401398838_sc,246148.97366152672
5922624474401398838_st,237142.19330298825
5922806860037963557_sc,246148.97366152672
5922806860037963557_st,237142.19330298825
5922863415925545693_sc,253086.1413395133
5922863415925545693_st,237722.08062783952
5940381260710179320_sc,253400.21796145648
5940381260710179320_st,78513.29508382325
5940415305086699273_sc,227477.30319987243
5940415305086699273_st,124705.3335300731
5944671482218553513_sc,85115.84429662232
5944671482218553513_st,85653.2851323507
5944900103681900487_sc,254895.84824253307
5944900103681900487_st,75123.71029649812
5948784834089487254_sc,75754.81052672898
5948784834089487254_st,86007.71726258153
5949440393554758763_sc,249255.07576998998
5949440393554758763_st,104118.5362700379
594954920726767965_sc,247180.82084726595
594954920726767965_st,102097.45142756836
5950379673843800176_sc,39316.853045486
5950379673843800176_st,48449.024790149815
5950721049807317297_sc,144915.27726423112
5950721049807317297_st,141833.4917576472
5950911118077705797_sc,246148.97366152672
5950911118077705797_st,237142.19330298825
5954409707286816608_sc,152926.28245320608
5954409707286816608_st,75060.68809255074
5958585145335622305_sc,245919.1652511343
5958585145335622305_st,34654.97423642556
5963105209248523814_sc,212867.32257081938
5963105209248523814_st,239442.15009671904
5963297906253465917_sc,225882.41299845505
5963297906253465917_st,239442.15009671904
5964629533452813679_sc,79780.24726719708
5964629533452813679_st,72460.4717625256
5966058701159285340_sc,97104.75311140137
5966058701159285340_st,237370.9870204676
5967702744264201306_sc,249616.48542224476
5967702744264201306_st,53031.15708494883
596960486784752010_sc,246148.97366152672
596960486784752010_st,237142.19330298825
5971351602508000288_sc,246148.97366152672
5971351602508000288_st,237142.19330298825
5972012293446933919_sc,246148.97366152672
5972012293446933919_st,237142.19330298825
5974373875310573630_sc,249616.48542224476
5974373875310573630_st,75060.68809255074
5975076350411708058_sc,247266.32465322033
5975076350411708058_st,77671.9362091477
5979504553808188033_sc,146127.8995701499
5979504553808188033_st,236274.11764509353
5981051362374726527_sc,210172.8648604225
5981051362374726527_st,241853.09699690435
5985396981626217057_sc,88286.53077222971
5985396981626217057_st,42455.32030428256
5988084373123308063_sc,85334.30105709926
5988084373123308063_st,100520.32253508997
5990167510016750508_sc,246148.97366152672
5990167510016750508_st,109320.47660805947
5991679810206598766_sc,132782.8489448379
5991679810206598766_st,237142.19330298825
5999680100382532615_sc,246148.97366152672
5999680100382532615_st,150409.0928492429
6005235523215265933_sc,203511.17283913208
6005235523215265933_st,125980.88061721144
6006845508335590938_sc,245883.59716523386
6006845508335590938_st,102777.58609536446
6008452087641824874_sc,226899.7751058571
6008452087641824874_st,105769.30790076731
6009842058126922788_sc,249255.07576998998
6009842058126922788_st,69667.78965068203
6011551298816096991_sc,246148.97366152672
6011551298816096991_st,124657.82548958648
6011731618704159481_sc,157132.8619995959
6011731618704159481_st,237142.19330298825
6020010517249192094_sc,141490.28174219784
6020010517249192094_st,98520.5018029439
6020375210139664615_sc,254411.34654779301
6020375210139664615_st,10003.732621027608
6024410927205627921_sc,248802.95485423255
6024410927205627921_st,97286.70696301419
6024503574756681627_sc,65922.94698368052
6024503574756681627_st,108046.09821367009
6025810585326446150_sc,252632.14094617878
6025810585326446150_st,151792.9494027555
6027695895708992873_sc,246600.66345034377
6027695895708992873_st,75875.71845470808
6027741286027711192_sc,251308.5695132014
6027741286027711192_st,118498.48877842988
6031777847400889586_sc,143766.1896093688
6031777847400889586_st,74562.97195484002
6035721014572666491_sc,255148.01663973802
6035721014572666491_st,95368.31225415721
6038615634094355517_sc,248903.9620638823
6038615634094355517_st,40723.41971359694
603870004708642499_sc,80692.28155921272
603870004708642499_st,237370.9870204676
6039351949024489285_sc,246148.97366152672
6039351949024489285_st,237142.19330298825
6039410509547175597_sc,246044.66791462954
6039410509547175597_st,94305.88030129118
6039594975543824058_sc,254268.15300945865
6039594975543824058_st,52242.40080143567
6040639172916310941_sc,256178.6427338429
6040639172916310941_st,73421.12619486463
6041238849467546947_sc,246148.97366152672
6041238849467546947_st,237142.19330298825
6041535291617612934_sc,249543.02410452333
6041535291617612934_st,48780.30275604936
6046109115909310056_sc,246148.97366152672
6046109115909310056_st,237142.19330298825
6046667106356680708_sc,249616.48542224476
6046667106356680708_st,72119.69177235306
6047024092000474829_sc,256003.61068437426
6047024092000474829_st,240387.16243224536
605324855093232971_sc,113911.21920065016
605324855093232971_st,237722.08062783952
6060422170912441070_sc,251346.59450285355
6060422170912441070_st,89933.98271379451
6063457444793791089_sc,156051.04650264373
6063457444793791089_st,159723.89336911775
6064372897960920092_sc,36375.19689604679
6064372897960920092_st,50618.076884694296
6065601900213554390_sc,116970.43862501484
6065601900213554390_st,49499.87023089192
6070649633021891961_sc,248732.338782804
6070649633021891961_st,39211.67994690901
6070830500515938854_sc,249574.1839402541
6070830500515938854_st,63646.98691936073
6072342401862644270_sc,247266.32465322033
6072342401862644270_st,69589.55957043404
6073041066535442914_sc,246600.66345034377
6073041066535442914_st,81901.01167193966
6081910668883363248_sc,246148.97366152672
6081910668883363248_st,237142.19330298825
6082808946443636682_sc,102869.10827430648
6082808946443636682_st,32167.843743053974
6091188799487169012_sc,248637.07606419822
6091188799487169012_st,27107.67744058883
6097020185685060752_sc,148667.9579212919
6097020185685060752_st,95932.08581706815
6097608995396025305_sc,103866.23877523806
6097608995396025305_st,95863.88745245956
6103318227477906734_sc,246148.97366152672
6103318227477906734_st,237142.19330298825
6103782273382969985_sc,251708.52693439703
6103782273382969985_st,86689.24587168924
6104479281195376576_sc,248802.95485423255
6104479281195376576_st,92732.81833478791
6104997199387138620_sc,249616.48542224476
6104997199387138620_st,75955.34869596093
6108029227075471582_sc,246600.66345034377
6108029227075471582_st,82662.69341536071
6110795571799178976_sc,254467.06900173376
6110795571799178976_st,154060.0720756918
6111713598403509622_sc,144690.28595273467
6111713598403509622_st,35863.905157478184
6112594143049999104_sc,256662.2574957595
6112594143049999104_st,124639.90106443346
611387068824810753_sc,148856.5893884006
611387068824810753_st,124118.2173165172
6116032450228116964_sc,223550.7735018265
6116032450228116964_st,22634.799353414266
6117190593653210571_sc,255971.6233804072
6117190593653210571_st,77477.48905018439
6118148492380656309_sc,249705.1932048862
6118148492380656309_st,59421.4002584583
6121026341732414388_sc,91716.38979557143
6121026341732414388_st,38461.37497261386
612404699100527629_sc,127047.54622310816
612404699100527629_st,52048.47216572003
6125371785075460605_sc,248802.95485423255
6125371785075460605_st,93917.51228104733
61277733739008297_sc,244319.68076360028
61277733739008297_st,36474.4078722523
61315936375896369_sc,143292.00115134346
61315936375896369_st,74145.04047741916
6137524684602390219_sc,127556.41027849622
6137524684602390219_st,237142.19330298825
6137642872833478560_sc,50329.146436382216
6137642872833478560_st,49701.2629910124
6138259141739135358_sc,139453.39061642464
6138259141739135358_st,97106.08458692326
6140088796549428163_sc,246600.66345034377
6140088796549428163_st,89336.58579819414
6143067562826068934_sc,249388.28452938763
6143067562826068934_st,53385.490261825966
6145526768996061828_sc,145451.92931590596
6145526768996061828_st,93785.85353567073
6147745653734062078_sc,146880.29197643074
6147745653734062078_st,73939.90668818746
614785567747736957_sc,246345.61753194948
614785567747736957_st,94747.2372886593
6149105763310932735_sc,246148.97366152672
6149105763310932735_st,237142.19330298825
614947618138316947_sc,147911.89742411487
614947618138316947_st,20172.753142980127
6150168069108627455_sc,246148.97366152672
6150168069108627455_st,237142.19330298825
6156049743277371190_sc,252662.76503030708
6156049743277371190_st,59135.17705836416
6156952577278405818_sc,254349.54997168315
6156952577278405818_st,40217.54586982068
6157921365488604083_sc,248167.9428012178
6157921365488604083_st,76728.29678344271
6158486505120386140_sc,48730.640915001626
6158486505120386140_st,239481.78263421473
6159326739232480863_sc,182367.0804855213
6159326739232480863_st,85781.04363111265
6164317470808528728_sc,248651.4599927696
6164317470808528728_st,26911.304163985133
6165448820044149076_sc,249053.2193168848
6165448820044149076_st,93829.46327337708
6166393000085135728_sc,246890.53107239408
6166393000085135728_st,89097.91755543179
6166987229028211219_sc,252930.0700676651
6166987229028211219_st,73131.21723032871
616735718559009562_sc,249616.48542224476
616735718559009562_st,120775.46531533517
6168693721154427876_sc,135834.9787554589
6168693721154427876_st,56691.697846331364
6176150509403981401_sc,213469.4510804199
6176150509403981401_st,119141.64481385422
6179248396753687117_sc,246148.97366152672
6179248396753687117_st,237142.19330298825
618029225130486204_sc,-6280.2671626454685
618029225130486204_st,27773.091459071635
6181361908020238464_sc,249616.48542224476
6181361908020238464_st,72119.69177235306
618239640396334672_sc,246752.8280860284
618239640396334672_st,30533.037899072107
6184375499846503771_sc,117994.21369420276
6184375499846503771_st,88298.79674072389
6187223864598930754_sc,144965.86408382145
6187223864598930754_st,89682.06156075843
6189577408714949502_sc,228213.54939803015
6189577408714949502_st,108695.81674477193
6191649958128200218_sc,254971.34971627183
6191649958128200218_st,59389.671093255834
6193821681368832747_sc,246148.97366152672
6193821681368832747_st,237142.19330298825
6196394587481850318_sc,143320.8596659168
6196394587481850318_st,78984.63415677859
6197625833897321671_sc,245919.1652511343
6197625833897321671_st,44853.42466688594
6200903184013720661_sc,223009.9889350519
6200903184013720661_st,45950.834555966525
6202412881607793361_sc,252797.15497782547
6202412881607793361_st,236274.11764509353
6203082548603263190_sc,207787.49894366026
6203082548603263190_st,35908.83360049423
6206432678853687291_sc,125028.61411013013
6206432678853687291_st,59761.50840689038
6207169244404196838_sc,255746.22197033578
6207169244404196838_st,51346.05077515171
6207349979621617162_sc,147916.57599554345
6207349979621617162_st,66213.70276878195
6209510901007364628_sc,151279.96507015245
6209510901007364628_st,26201.667647199018
6211117093155701061_sc,140344.4314780613
6211117093155701061_st,99405.05254629038
6213594084293526646_sc,241392.99428807604
6213594084293526646_st,157613.37500639557
6215260980513987543_sc,251110.07332779843
6215260980513987543_st,94706.58115670373
6222825304328611894_sc,28160.49650970453
6222825304328611894_st,23621.898713436887
6225511359472630200_sc,252185.52615762752
6225511359472630200_st,148770.41905689647
6225852002853715162_sc,154633.63231462715
6225852002853715162_st,37430.65502365921
6232583115236750356_sc,249388.28452938763
6232583115236750356_st,66917.75527531673
623315427961146779_sc,254522.8445879085
623315427961146779_st,32651.54305887526
623370814749359281_sc,133940.2474425368
623370814749359281_st,126734.77163182446
6236019639734656285_sc,128330.84435830855
6236019639734656285_st,105994.52288231316
6237941189279288958_sc,127118.23702244445
6237941189279288958_st,91822.48899079244
6242462722718267328_sc,246600.66345034377
6242462722718267328_st,94751.11260331229
6245315825346884523_sc,203136.33493320536
6245315825346884523_st,112975.39062373686
6246705281489235850_sc,82049.3086007432
6246705281489235850_st,87241.97239671052
6248262924984712623_sc,108418.31035064934
6248262924984712623_st,76618.782818224
6250090865947563672_sc,107466.63624350648
6250090865947563672_st,103756.69134441327
6250285473810666002_sc,249026.87487713282
6250285473810666002_st,91502.98333818089
6251702853665380667_sc,246600.66345034377
6251702853665380667_st,93684.21917771155
6255915954295826303_sc,229709.8298689966
6255915954295826303_st,239442.15009671904
625748796078289051_sc,246904.9150009655
625748796078289051_st,69909.41825347484
6257512093821841442_sc,246148.97366152672
6257512093821841442_st,237142.19330298825
6259324323300235555_sc,245919.1652511343
6259324323300235555_st,36006.07826603082
6259341938311951863_sc,222187.40318199297
6259341938311951863_st,79659.30857521345
626071642271871284_sc,254960.1624686262
626071642271871284_st,239843.80595300134
6261254059604339523_sc,249026.87487713282
6261254059604339523_st,65984.05165507861
6265459823413868735_sc,256256.10324834325
6265459823413868735_st,91471.25617025151
6266171799939600469_sc,246148.97366152672
6266171799939600469_st,237142.19330298825
6267640680442398675_sc,245522.76690433003
6267640680442398675_st,30630.8224405122
6268364350542160522_sc,144519.34050790497
6268364350542160522_st,73242.0839247452
6273358297147811641_sc,246148.97366152672
6273358297147811641_st,237142.19330298825
6273529463138407285_sc,249616.48542224476
6273529463138407285_st,46918.46989472336
6274263266227217467_sc,246148.97366152672
6274263266227217467_st,237142.19330298825
6276312332788341108_sc,108352.62731493506
6276312332788341108_st,94772.98965923334
6277284666009306330_sc,249301.1748867916
6277284666009306330_st,80754.93369766696
62780748161859566_sc,108352.62731493506
62780748161859566_st,237266.826708176
6281828491998456780_sc,246148.97366152672
6281828491998456780_st,237142.19330298825
6281830069697421911_sc,148618.7468338976
6281830069697421911_st,31866.77078531788
6281909708541688545_sc,248230.36094778212
6281909708541688545_st,62035.77286918007
6285840442025303835_sc,249388.28452938763
6285840442025303835_st,88766.41394562686
6286861399832471054_sc,246148.97366152672
6286861399832471054_st,237142.19330298825
6289511702345141606_sc,253524.94393403336
6289511702345141606_st,158661.69599338705
629185508695569167_sc,246148.97366152672
629185508695569167_st,237142.19330298825
6292409219946866469_sc,246148.97366152672
6292409219946866469_st,97613.59390820705
6293677054689363222_sc,249616.48542224476
6293677054689363222_st,97975.34712418498
6294878780115075144_sc,254368.93136653744
6294878780115075144_st,239442.15009671904
6295701206918233144_sc,249616.48542224476
6295701206918233144_st,59850.46708692078
6298239150986528811_sc,134901.2738416509
6298239150986528811_st,74320.26815246636
6301509843936549823_sc,246600.66345034377
6301509843936549823_st,71414.83274340622
6302351374988930911_sc,40396.97310158681
6302351374988930911_st,62237.91485032599
630765159344591332_sc,252053.72471046346
630765159344591332_st,73290.95616380042
6308369015223800136_sc,256003.61068437426
6308369015223800136_st,239442.15009671904
6308461798442099668_sc,123738.24988876932
6308461798442099668_st,237142.19330298825
6312966907259910538_sc,249355.9718214829
6312966907259910538_st,75927.20097408617
6313925631705353210_sc,249255.07576998998
6313925631705353210_st,47418.75803634843
6317974778605690597_sc,251382.54615100447
6317974778605690597_st,159376.95208403302
6318337336207787013_sc,143149.08227350467
6318337336207787013_st,99909.03214153662
6320800312219970950_sc,64497.49830003951
6320800312219970950_st,238587.6313998
6321417027002616350_sc,245919.1652511343
6321417027002616350_st,34654.97423642556
6324764225931283257_sc,82056.49417043822
6324764225931283257_st,79693.6628157038
6325383011422162966_sc,94621.3217598915
6325383011422162966_st,84130.03737684488
6328010865323548757_sc,249616.48542224476
6328010865323548757_st,102272.94935790966
6331053858898800387_sc,251835.02020908525
6331053858898800387_st,29347.771471704207
6338252454300623132_sc,143130.9597909204
6338252454300623132_st,158539.31413702335
6339356851249000373_sc,254895.84824253307
6339356851249000373_st,72644.61775919516
6339598063862350561_sc,249255.07576998998
6339598063862350561_st,73071.67215651636
63397935284323535_sc,146044.56661219176
63397935284323535_st,237142.19330298825
6339817707119040283_sc,102104.64748563689
6339817707119040283_st,150615.79238265104
6340549115150980096_sc,55029.37177517804
6340549115150980096_st,73006.66775142646
6344758225899140814_sc,116382.71735212074
6344758225899140814_st,119204.40943591257
6345226166927182757_sc,249678.90356880907
6345226166927182757_st,84059.62040471702
6345621653308822496_sc,246148.97366152672
6345621653308822496_st,146634.7192022031
6346454834433836762_sc,249255.07576998998
6346454834433836762_st,57731.77491531135
6350754377819826594_sc,246148.97366152672
6350754377819826594_st,237142.19330298825
6351841034605470004_sc,147468.6953484197
6351841034605470004_st,74176.32166847627
6353653292954006000_sc,257107.13548389403
6353653292954006000_st,78660.44137980918
6356097451275569068_sc,248651.4599927696
6356097451275569068_st,60834.96314683165
6356697281899678694_sc,245363.16971542002
6356697281899678694_st,34490.23851492046
